"id","year","observer","species","spp","colony","branch","polyp","eggs","area_cm2","reproductive"
"F4_AD14",2010,"James Tan","Acropora cf. digitifera","AD",14,"2",3,6,102.7835135,1
"F4_AD14",2010,"James Tan","Acropora cf. digitifera","AD",14,"3",5,5,102.7835135,1
"F4_AD14",2010,"James Tan","Acropora cf. digitifera","AD",14,"2",6,6,102.7835135,1
"F4_AD14",2010,"James Tan","Acropora cf. digitifera","AD",14,"1",2,7,102.7835135,1
"F4_AD14",2010,"James Tan","Acropora cf. digitifera","AD",14,"4",2,5,102.7835135,1
"F4_AD14",2010,"James Tan","Acropora cf. digitifera","AD",14,"4",6,6,102.7835135,1
"F4_AD14",2010,"James Tan","Acropora cf. digitifera","AD",14,"3",2,6,102.7835135,1
"F4_AD16",2010,"James Tan","Acropora cf. digitifera","AD",16,"3",1,6,186.8312095,1
"F4_AD16",2010,"James Tan","Acropora cf. digitifera","AD",16,"2",5,6,186.8312095,1
"F4_AD16",2010,"James Tan","Acropora cf. digitifera","AD",16,"4",3,7,186.8312095,1
"F4_AD16",2010,"James Tan","Acropora cf. digitifera","AD",16,"2",6,5,186.8312095,1
"F4_AD16",2010,"James Tan","Acropora cf. digitifera","AD",16,"4",4,5,186.8312095,1
"F4_AD16",2010,"James Tan","Acropora cf. digitifera","AD",16,"2",4,6,186.8312095,1
"F4_AD16",2010,"James Tan","Acropora cf. digitifera","AD",16,"3",6,6,186.8312095,1
"F4_AD16",2010,"James Tan","Acropora cf. digitifera","AD",16,"1",4,6,186.8312095,1
"F4_AD16",2010,"James Tan","Acropora cf. digitifera","AD",16,"4",1,6,186.8312095,1
"F4_AD16",2010,"James Tan","Acropora cf. digitifera","AD",16,"1",3,4,186.8312095,1
"F4_AD16",2010,"James Tan","Acropora cf. digitifera","AD",16,"4",5,5,186.8312095,1
"F4_AD16",2010,"James Tan","Acropora cf. digitifera","AD",16,"4",2,6,186.8312095,1
"F4_AD16",2010,"James Tan","Acropora cf. digitifera","AD",16,"3",5,5,186.8312095,1
"F4_AD16",2010,"James Tan","Acropora cf. digitifera","AD",16,"1",1,6,186.8312095,1
"F4_AD16",2010,"James Tan","Acropora cf. digitifera","AD",16,"2",3,6,186.8312095,1
"F4_AD16",2010,"James Tan","Acropora cf. digitifera","AD",16,"3",4,6,186.8312095,1
"F4_AD16",2010,"James Tan","Acropora cf. digitifera","AD",16,"1",2,5,186.8312095,1
"F4_AD16",2010,"James Tan","Acropora cf. digitifera","AD",16,"1",6,6,186.8312095,1
"F4_AD16",2010,"James Tan","Acropora cf. digitifera","AD",16,"2",2,5,186.8312095,1
"F4_AD16",2010,"James Tan","Acropora cf. digitifera","AD",16,"2",1,6,186.8312095,1
"F4_AD16",2010,"James Tan","Acropora cf. digitifera","AD",16,"3",2,6,186.8312095,1
"F4_AD16",2010,"James Tan","Acropora cf. digitifera","AD",16,"1",5,4,186.8312095,1
"F4_AD16",2010,"James Tan","Acropora cf. digitifera","AD",16,"3",3,4,186.8312095,1
"F4_AD16",2010,"James Tan","Acropora cf. digitifera","AD",16,"4",6,6,186.8312095,1
"F4_AD17",2010,"James Tan","Acropora cf. digitifera","AD",17,"2",4,6,577.0278458,1
"F4_AD17",2010,"James Tan","Acropora cf. digitifera","AD",17,"1",4,8,577.0278458,1
"F4_AD17",2010,"James Tan","Acropora cf. digitifera","AD",17,"3",1,6,577.0278458,1
"F4_AD17",2010,"James Tan","Acropora cf. digitifera","AD",17,"1",1,6,577.0278458,1
"F4_AD17",2010,"James Tan","Acropora cf. digitifera","AD",17,"4",6,5,577.0278458,1
"F4_AD17",2010,"James Tan","Acropora cf. digitifera","AD",17,"1",3,6,577.0278458,1
"F4_AD17",2010,"James Tan","Acropora cf. digitifera","AD",17,"1",2,6,577.0278458,1
"F4_AD17",2010,"James Tan","Acropora cf. digitifera","AD",17,"4",2,6,577.0278458,1
"F4_AD17",2010,"James Tan","Acropora cf. digitifera","AD",17,"3",3,5,577.0278458,1
"F4_AD17",2010,"James Tan","Acropora cf. digitifera","AD",17,"2",2,5,577.0278458,1
"F4_AD17",2010,"James Tan","Acropora cf. digitifera","AD",17,"2",1,6,577.0278458,1
"F4_AD17",2010,"James Tan","Acropora cf. digitifera","AD",17,"1",5,7,577.0278458,1
"F4_AD17",2010,"James Tan","Acropora cf. digitifera","AD",17,"4",1,6,577.0278458,1
"F4_AD17",2010,"James Tan","Acropora cf. digitifera","AD",17,"4",4,6,577.0278458,1
"F4_AD17",2010,"James Tan","Acropora cf. digitifera","AD",17,"3",5,5,577.0278458,1
"F4_AD17",2010,"James Tan","Acropora cf. digitifera","AD",17,"3",2,6,577.0278458,1
"F4_AD17",2010,"James Tan","Acropora cf. digitifera","AD",17,"4",5,6,577.0278458,1
"F4_AD17",2010,"James Tan","Acropora cf. digitifera","AD",17,"4",3,6,577.0278458,1
"F4_AD17",2010,"James Tan","Acropora cf. digitifera","AD",17,"2",3,6,577.0278458,1
"F4_AD17",2010,"James Tan","Acropora cf. digitifera","AD",17,"1",6,8,577.0278458,1
"F4_AD17",2010,"James Tan","Acropora cf. digitifera","AD",17,"2",5,7,577.0278458,1
"F4_AD17",2010,"James Tan","Acropora cf. digitifera","AD",17,"3",4,5,577.0278458,1
"F4_AD17",2010,"James Tan","Acropora cf. digitifera","AD",17,"3",6,5,577.0278458,1
"F4_AD17",2010,"James Tan","Acropora cf. digitifera","AD",17,"2",6,6,577.0278458,1
"F4_AD18",2010,"James Tan","Acropora cf. digitifera","AD",18,"1",1,6,534.9485381,1
"F4_AD18",2010,"James Tan","Acropora cf. digitifera","AD",18,"2",5,7,534.9485381,1
"F4_AD18",2010,"James Tan","Acropora cf. digitifera","AD",18,"4",1,7,534.9485381,1
"F4_AD18",2010,"James Tan","Acropora cf. digitifera","AD",18,"2",4,5,534.9485381,1
"F4_AD18",2010,"James Tan","Acropora cf. digitifera","AD",18,"1",5,5,534.9485381,1
"F4_AD18",2010,"James Tan","Acropora cf. digitifera","AD",18,"1",2,5,534.9485381,1
"F4_AD18",2010,"James Tan","Acropora cf. digitifera","AD",18,"4",2,7,534.9485381,1
"F4_AD18",2010,"James Tan","Acropora cf. digitifera","AD",18,"2",2,6,534.9485381,1
"F4_AD18",2010,"James Tan","Acropora cf. digitifera","AD",18,"1",6,5,534.9485381,1
"F4_AD18",2010,"James Tan","Acropora cf. digitifera","AD",18,"4",4,6,534.9485381,1
"F4_AD18",2010,"James Tan","Acropora cf. digitifera","AD",18,"4",3,5,534.9485381,1
"F4_AD18",2010,"James Tan","Acropora cf. digitifera","AD",18,"3",3,7,534.9485381,1
"F4_AD18",2010,"James Tan","Acropora cf. digitifera","AD",18,"2",1,10,534.9485381,1
"F4_AD18",2010,"James Tan","Acropora cf. digitifera","AD",18,"1",4,5,534.9485381,1
"F4_AD18",2010,"James Tan","Acropora cf. digitifera","AD",18,"2",6,5,534.9485381,1
"F4_AD18",2010,"James Tan","Acropora cf. digitifera","AD",18,"4",5,6,534.9485381,1
"F4_AD18",2010,"James Tan","Acropora cf. digitifera","AD",18,"3",1,6,534.9485381,1
"F4_AD18",2010,"James Tan","Acropora cf. digitifera","AD",18,"3",2,7,534.9485381,1
"F4_AD18",2010,"James Tan","Acropora cf. digitifera","AD",18,"1",3,5,534.9485381,1
"F4_AD18",2010,"James Tan","Acropora cf. digitifera","AD",18,"2",3,8,534.9485381,1
"F4_AD18",2010,"James Tan","Acropora cf. digitifera","AD",18,"4",6,4,534.9485381,1
"F4_AD18",2010,"James Tan","Acropora cf. digitifera","AD",18,"3",5,7,534.9485381,1
"F4_AD18",2010,"James Tan","Acropora cf. digitifera","AD",18,"3",6,7,534.9485381,1
"F4_AD18",2010,"James Tan","Acropora cf. digitifera","AD",18,"3",4,6,534.9485381,1
"F4_AD19",2010,"James Tan","Acropora cf. digitifera","AD",19,"4",5,6,706.7071277,1
"F4_AD19",2010,"James Tan","Acropora cf. digitifera","AD",19,"4",6,10,706.7071277,1
"F4_AD19",2010,"James Tan","Acropora cf. digitifera","AD",19,"3",5,9,706.7071277,1
"F4_AD19",2010,"James Tan","Acropora cf. digitifera","AD",19,"3",1,10,706.7071277,1
"F4_AD19",2010,"James Tan","Acropora cf. digitifera","AD",19,"4",3,8,706.7071277,1
"F4_AD19",2010,"James Tan","Acropora cf. digitifera","AD",19,"4",2,7,706.7071277,1
"F4_AD19",2010,"James Tan","Acropora cf. digitifera","AD",19,"3",4,7,706.7071277,1
"F4_AD19",2010,"James Tan","Acropora cf. digitifera","AD",19,"3",6,9,706.7071277,1
"F4_AD19",2010,"James Tan","Acropora cf. digitifera","AD",19,"3",3,9,706.7071277,1
"F4_AD19",2010,"James Tan","Acropora cf. digitifera","AD",19,"4",4,8,706.7071277,1
"F4_AD19",2010,"James Tan","Acropora cf. digitifera","AD",19,"2",1,7,706.7071277,1
"F4_AD19",2010,"James Tan","Acropora cf. digitifera","AD",19,"2",6,6,706.7071277,1
"F4_AD19",2010,"James Tan","Acropora cf. digitifera","AD",19,"3",2,6,706.7071277,1
"F4_AD19",2010,"James Tan","Acropora cf. digitifera","AD",19,"4",1,6,706.7071277,1
"F4_AD19",2010,"James Tan","Acropora cf. digitifera","AD",19,"1",4,5,706.7071277,1
"F4_AD19",2010,"James Tan","Acropora cf. digitifera","AD",19,"1",2,10,706.7071277,1
"F4_AD19",2010,"James Tan","Acropora cf. digitifera","AD",19,"1",1,10,706.7071277,1
"F4_AD19",2010,"James Tan","Acropora cf. digitifera","AD",19,"1",3,7,706.7071277,1
"F4_AD19",2010,"James Tan","Acropora cf. digitifera","AD",19,"2",3,8,706.7071277,1
"F4_AD19",2010,"James Tan","Acropora cf. digitifera","AD",19,"1",5,7,706.7071277,1
"F4_AD19",2010,"James Tan","Acropora cf. digitifera","AD",19,"2",5,7,706.7071277,1
"F4_AD19",2010,"James Tan","Acropora cf. digitifera","AD",19,"1",6,8,706.7071277,1
"F4_AD19",2010,"James Tan","Acropora cf. digitifera","AD",19,"2",2,7,706.7071277,1
"F4_AD19",2010,"James Tan","Acropora cf. digitifera","AD",19,"2",4,7,706.7071277,1
"F4_AD20",2010,"James Tan","Acropora cf. digitifera","AD",20,"1",1,6,481.2347064,1
"F4_AD20",2010,"James Tan","Acropora cf. digitifera","AD",20,"3",1,7,481.2347064,1
"F4_AD20",2010,"James Tan","Acropora cf. digitifera","AD",20,"2",6,6,481.2347064,1
"F4_AD20",2010,"James Tan","Acropora cf. digitifera","AD",20,"3",3,6,481.2347064,1
"F4_AD20",2010,"James Tan","Acropora cf. digitifera","AD",20,"1",6,5,481.2347064,1
"F4_AD20",2010,"James Tan","Acropora cf. digitifera","AD",20,"4",4,7,481.2347064,1
"F4_AD20",2010,"James Tan","Acropora cf. digitifera","AD",20,"3",2,5,481.2347064,1
"F4_AD20",2010,"James Tan","Acropora cf. digitifera","AD",20,"1",3,6,481.2347064,1
"F4_AD20",2010,"James Tan","Acropora cf. digitifera","AD",20,"1",2,6,481.2347064,1
"F4_AD20",2010,"James Tan","Acropora cf. digitifera","AD",20,"1",4,6,481.2347064,1
"F4_AD20",2010,"James Tan","Acropora cf. digitifera","AD",20,"1",5,6,481.2347064,1
"F4_AD20",2010,"James Tan","Acropora cf. digitifera","AD",20,"3",5,7,481.2347064,1
"F4_AD20",2010,"James Tan","Acropora cf. digitifera","AD",20,"2",5,6,481.2347064,1
"F4_AD20",2010,"James Tan","Acropora cf. digitifera","AD",20,"3",4,6,481.2347064,1
"F4_AD20",2010,"James Tan","Acropora cf. digitifera","AD",20,"4",5,6,481.2347064,1
"F4_AD20",2010,"James Tan","Acropora cf. digitifera","AD",20,"4",3,6,481.2347064,1
"F4_AD20",2010,"James Tan","Acropora cf. digitifera","AD",20,"3",6,5,481.2347064,1
"F4_AD20",2010,"James Tan","Acropora cf. digitifera","AD",20,"4",1,6,481.2347064,1
"F4_AD20",2010,"James Tan","Acropora cf. digitifera","AD",20,"2",4,6,481.2347064,1
"F4_AD20",2010,"James Tan","Acropora cf. digitifera","AD",20,"2",3,5,481.2347064,1
"F4_AD20",2010,"James Tan","Acropora cf. digitifera","AD",20,"2",2,5,481.2347064,1
"F4_AD20",2010,"James Tan","Acropora cf. digitifera","AD",20,"4",2,7,481.2347064,1
"F4_AD20",2010,"James Tan","Acropora cf. digitifera","AD",20,"4",6,6,481.2347064,1
"F4_AD20",2010,"James Tan","Acropora cf. digitifera","AD",20,"2",1,5,481.2347064,1
"F4_AD21",2010,"James Tan","Acropora cf. digitifera","AD",21,"2",1,7,357.2397295,1
"F4_AD21",2010,"James Tan","Acropora cf. digitifera","AD",21,"1",6,9,357.2397295,1
"F4_AD21",2010,"James Tan","Acropora cf. digitifera","AD",21,"2",6,5,357.2397295,1
"F4_AD21",2010,"James Tan","Acropora cf. digitifera","AD",21,"3",6,6,357.2397295,1
"F4_AD21",2010,"James Tan","Acropora cf. digitifera","AD",21,"2",2,12,357.2397295,1
"F4_AD21",2010,"James Tan","Acropora cf. digitifera","AD",21,"2",4,10,357.2397295,1
"F4_AD21",2010,"James Tan","Acropora cf. digitifera","AD",21,"3",5,6,357.2397295,1
"F4_AD21",2010,"James Tan","Acropora cf. digitifera","AD",21,"1",2,10,357.2397295,1
"F4_AD21",2010,"James Tan","Acropora cf. digitifera","AD",21,"1",4,8,357.2397295,1
"F4_AD21",2010,"James Tan","Acropora cf. digitifera","AD",21,"1",5,11,357.2397295,1
"F4_AD21",2010,"James Tan","Acropora cf. digitifera","AD",21,"3",3,8,357.2397295,1
"F4_AD21",2010,"James Tan","Acropora cf. digitifera","AD",21,"4",3,8,357.2397295,1
"F4_AD21",2010,"James Tan","Acropora cf. digitifera","AD",21,"1",1,10,357.2397295,1
"F4_AD21",2010,"James Tan","Acropora cf. digitifera","AD",21,"1",3,10,357.2397295,1
"F4_AD21",2010,"James Tan","Acropora cf. digitifera","AD",21,"3",1,10,357.2397295,1
"F4_AD21",2010,"James Tan","Acropora cf. digitifera","AD",21,"4",4,9,357.2397295,1
"F4_AD21",2010,"James Tan","Acropora cf. digitifera","AD",21,"2",5,7,357.2397295,1
"F4_AD21",2010,"James Tan","Acropora cf. digitifera","AD",21,"3",4,8,357.2397295,1
"F4_AD21",2010,"James Tan","Acropora cf. digitifera","AD",21,"4",1,10,357.2397295,1
"F4_AD21",2010,"James Tan","Acropora cf. digitifera","AD",21,"4",6,8,357.2397295,1
"F4_AD21",2010,"James Tan","Acropora cf. digitifera","AD",21,"4",2,9,357.2397295,1
"F4_AD21",2010,"James Tan","Acropora cf. digitifera","AD",21,"2",3,10,357.2397295,1
"F4_AD21",2010,"James Tan","Acropora cf. digitifera","AD",21,"4",5,9,357.2397295,1
"F4_AD21",2010,"James Tan","Acropora cf. digitifera","AD",21,"3",2,6,357.2397295,1
"F4_AD22",2010,"James Tan","Acropora cf. digitifera","AD",22,"3",4,7,127.5773075,1
"F4_AD22",2010,"James Tan","Acropora cf. digitifera","AD",22,"3",3,6,127.5773075,1
"F4_AD22",2010,"James Tan","Acropora cf. digitifera","AD",22,"2",2,6,127.5773075,1
"F4_AD22",2010,"James Tan","Acropora cf. digitifera","AD",22,"3",1,6,127.5773075,1
"F4_AD22",2010,"James Tan","Acropora cf. digitifera","AD",22,"2",6,6,127.5773075,1
"F4_AD22",2010,"James Tan","Acropora cf. digitifera","AD",22,"3",5,7,127.5773075,1
"F4_AD22",2010,"James Tan","Acropora cf. digitifera","AD",22,"1",6,7,127.5773075,1
"F4_AD22",2010,"James Tan","Acropora cf. digitifera","AD",22,"2",3,6,127.5773075,1
"F4_AD22",2010,"James Tan","Acropora cf. digitifera","AD",22,"4",2,5,127.5773075,1
"F4_AD22",2010,"James Tan","Acropora cf. digitifera","AD",22,"1",4,4,127.5773075,1
"F4_AD22",2010,"James Tan","Acropora cf. digitifera","AD",22,"2",1,4,127.5773075,1
"F4_AD22",2010,"James Tan","Acropora cf. digitifera","AD",22,"3",2,5,127.5773075,1
"F4_AD22",2010,"James Tan","Acropora cf. digitifera","AD",22,"2",5,6,127.5773075,1
"F4_AD22",2010,"James Tan","Acropora cf. digitifera","AD",22,"4",3,5,127.5773075,1
"F4_AD22",2010,"James Tan","Acropora cf. digitifera","AD",22,"1",5,4,127.5773075,1
"F4_AD22",2010,"James Tan","Acropora cf. digitifera","AD",22,"4",4,7,127.5773075,1
"F4_AD22",2010,"James Tan","Acropora cf. digitifera","AD",22,"1",3,7,127.5773075,1
"F4_AD22",2010,"James Tan","Acropora cf. digitifera","AD",22,"4",1,6,127.5773075,1
"F4_AD22",2010,"James Tan","Acropora cf. digitifera","AD",22,"2",4,6,127.5773075,1
"F4_AD22",2010,"James Tan","Acropora cf. digitifera","AD",22,"4",6,7,127.5773075,1
"F4_AD22",2010,"James Tan","Acropora cf. digitifera","AD",22,"4",5,6,127.5773075,1
"F4_AD22",2010,"James Tan","Acropora cf. digitifera","AD",22,"1",2,4,127.5773075,1
"F4_AD22",2010,"James Tan","Acropora cf. digitifera","AD",22,"1",1,5,127.5773075,1
"F4_AD22",2010,"James Tan","Acropora cf. digitifera","AD",22,"3",6,5,127.5773075,1
"F4_AD23",2010,"James Tan","Acropora cf. digitifera","AD",23,"1",2,6,1057.130229,1
"F4_AD23",2010,"James Tan","Acropora cf. digitifera","AD",23,"3",2,5,1057.130229,1
"F4_AD23",2010,"James Tan","Acropora cf. digitifera","AD",23,"1",4,4,1057.130229,1
"F4_AD23",2010,"James Tan","Acropora cf. digitifera","AD",23,"4",3,5,1057.130229,1
"F4_AD23",2010,"James Tan","Acropora cf. digitifera","AD",23,"1",5,4,1057.130229,1
"F4_AD23",2010,"James Tan","Acropora cf. digitifera","AD",23,"1",3,6,1057.130229,1
"F4_AD23",2010,"James Tan","Acropora cf. digitifera","AD",23,"4",6,6,1057.130229,1
"F4_AD23",2010,"James Tan","Acropora cf. digitifera","AD",23,"4",4,4,1057.130229,1
"F4_AD23",2010,"James Tan","Acropora cf. digitifera","AD",23,"2",5,6,1057.130229,1
"F4_AD23",2010,"James Tan","Acropora cf. digitifera","AD",23,"3",1,7,1057.130229,1
"F4_AD23",2010,"James Tan","Acropora cf. digitifera","AD",23,"1",1,4,1057.130229,1
"F4_AD23",2010,"James Tan","Acropora cf. digitifera","AD",23,"3",3,6,1057.130229,1
"F4_AD23",2010,"James Tan","Acropora cf. digitifera","AD",23,"2",4,6,1057.130229,1
"F4_AD23",2010,"James Tan","Acropora cf. digitifera","AD",23,"3",6,9,1057.130229,1
"F4_AD23",2010,"James Tan","Acropora cf. digitifera","AD",23,"3",5,8,1057.130229,1
"F4_AD23",2010,"James Tan","Acropora cf. digitifera","AD",23,"2",3,8,1057.130229,1
"F4_AD23",2010,"James Tan","Acropora cf. digitifera","AD",23,"2",6,7,1057.130229,1
"F4_AD23",2010,"James Tan","Acropora cf. digitifera","AD",23,"1",6,6,1057.130229,1
"F4_AD23",2010,"James Tan","Acropora cf. digitifera","AD",23,"4",2,4,1057.130229,1
"F4_AD23",2010,"James Tan","Acropora cf. digitifera","AD",23,"2",2,7,1057.130229,1
"F4_AD23",2010,"James Tan","Acropora cf. digitifera","AD",23,"4",1,4,1057.130229,1
"F4_AD23",2010,"James Tan","Acropora cf. digitifera","AD",23,"3",4,5,1057.130229,1
"F4_AD23",2010,"James Tan","Acropora cf. digitifera","AD",23,"4",5,4,1057.130229,1
"F4_AD23",2010,"James Tan","Acropora cf. digitifera","AD",23,"2",1,6,1057.130229,1
"F4_AD24",2010,"James Tan","Acropora cf. digitifera","AD",24,"4",2,6,1017.645574,1
"F4_AD24",2010,"James Tan","Acropora cf. digitifera","AD",24,"3",5,6,1017.645574,1
"F4_AD24",2010,"James Tan","Acropora cf. digitifera","AD",24,"3",2,6,1017.645574,1
"F4_AD24",2010,"James Tan","Acropora cf. digitifera","AD",24,"2",5,6,1017.645574,1
"F4_AD24",2010,"James Tan","Acropora cf. digitifera","AD",24,"4",4,9,1017.645574,1
"F4_AD24",2010,"James Tan","Acropora cf. digitifera","AD",24,"2",1,7,1017.645574,1
"F4_AD24",2010,"James Tan","Acropora cf. digitifera","AD",24,"4",1,7,1017.645574,1
"F4_AD24",2010,"James Tan","Acropora cf. digitifera","AD",24,"1",6,6,1017.645574,1
"F4_AD24",2010,"James Tan","Acropora cf. digitifera","AD",24,"4",3,6,1017.645574,1
"F4_AD24",2010,"James Tan","Acropora cf. digitifera","AD",24,"1",5,4,1017.645574,1
"F4_AD24",2010,"James Tan","Acropora cf. digitifera","AD",24,"2",6,6,1017.645574,1
"F4_AD24",2010,"James Tan","Acropora cf. digitifera","AD",24,"3",4,6,1017.645574,1
"F4_AD24",2010,"James Tan","Acropora cf. digitifera","AD",24,"3",3,7,1017.645574,1
"F4_AD24",2010,"James Tan","Acropora cf. digitifera","AD",24,"1",2,6,1017.645574,1
"F4_AD24",2010,"James Tan","Acropora cf. digitifera","AD",24,"3",1,7,1017.645574,1
"F4_AD24",2010,"James Tan","Acropora cf. digitifera","AD",24,"3",6,6,1017.645574,1
"F4_AD24",2010,"James Tan","Acropora cf. digitifera","AD",24,"1",4,6,1017.645574,1
"F4_AD24",2010,"James Tan","Acropora cf. digitifera","AD",24,"2",4,6,1017.645574,1
"F4_AD24",2010,"James Tan","Acropora cf. digitifera","AD",24,"1",1,6,1017.645574,1
"F4_AD24",2010,"James Tan","Acropora cf. digitifera","AD",24,"4",6,7,1017.645574,1
"F4_AD24",2010,"James Tan","Acropora cf. digitifera","AD",24,"1",3,6,1017.645574,1
"F4_AD24",2010,"James Tan","Acropora cf. digitifera","AD",24,"2",3,6,1017.645574,1
"F4_AD24",2010,"James Tan","Acropora cf. digitifera","AD",24,"4",5,6,1017.645574,1
"F4_AD24",2010,"James Tan","Acropora cf. digitifera","AD",24,"2",2,8,1017.645574,1
"F4_AD25",2010,"James Tan","Acropora cf. digitifera","AD",25,"2",3,7,464.1946478,1
"F4_AD25",2010,"James Tan","Acropora cf. digitifera","AD",25,"4",6,6,464.1946478,1
"F4_AD25",2010,"James Tan","Acropora cf. digitifera","AD",25,"4",5,7,464.1946478,1
"F4_AD25",2010,"James Tan","Acropora cf. digitifera","AD",25,"2",2,4,464.1946478,1
"F4_AD25",2010,"James Tan","Acropora cf. digitifera","AD",25,"4",1,4,464.1946478,1
"F4_AD25",2010,"James Tan","Acropora cf. digitifera","AD",25,"1",2,4,464.1946478,1
"F4_AD25",2010,"James Tan","Acropora cf. digitifera","AD",25,"4",2,4,464.1946478,1
"F4_AD25",2010,"James Tan","Acropora cf. digitifera","AD",25,"1",3,6,464.1946478,1
"F4_AD25",2010,"James Tan","Acropora cf. digitifera","AD",25,"2",6,6,464.1946478,1
"F4_AD25",2010,"James Tan","Acropora cf. digitifera","AD",25,"3",5,6,464.1946478,1
"F4_AD25",2010,"James Tan","Acropora cf. digitifera","AD",25,"1",4,6,464.1946478,1
"F4_AD25",2010,"James Tan","Acropora cf. digitifera","AD",25,"2",1,4,464.1946478,1
"F4_AD25",2010,"James Tan","Acropora cf. digitifera","AD",25,"4",4,6,464.1946478,1
"F4_AD25",2010,"James Tan","Acropora cf. digitifera","AD",25,"2",5,4,464.1946478,1
"F4_AD25",2010,"James Tan","Acropora cf. digitifera","AD",25,"3",6,6,464.1946478,1
"F4_AD25",2010,"James Tan","Acropora cf. digitifera","AD",25,"4",3,6,464.1946478,1
"F4_AD25",2010,"James Tan","Acropora cf. digitifera","AD",25,"1",1,6,464.1946478,1
"F4_AD25",2010,"James Tan","Acropora cf. digitifera","AD",25,"2",4,4,464.1946478,1
"F4_AD25",2010,"James Tan","Acropora cf. digitifera","AD",25,"1",6,6,464.1946478,1
"F4_AD25",2010,"James Tan","Acropora cf. digitifera","AD",25,"3",4,4,464.1946478,1
"F4_AD25",2010,"James Tan","Acropora cf. digitifera","AD",25,"3",2,6,464.1946478,1
"F4_AD25",2010,"James Tan","Acropora cf. digitifera","AD",25,"1",5,6,464.1946478,1
"F4_AD25",2010,"James Tan","Acropora cf. digitifera","AD",25,"3",3,5,464.1946478,1
"F4_AD25",2010,"James Tan","Acropora cf. digitifera","AD",25,"3",1,6,464.1946478,1
"F4_AD27",2010,"James Tan","Acropora cf. digitifera","AD",27,"4",4,8,407.3839807,1
"F4_AD27",2010,"James Tan","Acropora cf. digitifera","AD",27,"1",4,6,407.3839807,1
"F4_AD27",2010,"James Tan","Acropora cf. digitifera","AD",27,"4",5,6,407.3839807,1
"F4_AD27",2010,"James Tan","Acropora cf. digitifera","AD",27,"4",3,11,407.3839807,1
"F4_AD27",2010,"James Tan","Acropora cf. digitifera","AD",27,"4",2,10,407.3839807,1
"F4_AD27",2010,"James Tan","Acropora cf. digitifera","AD",27,"1",2,7,407.3839807,1
"F4_AD27",2010,"James Tan","Acropora cf. digitifera","AD",27,"4",6,8,407.3839807,1
"F4_AD27",2010,"James Tan","Acropora cf. digitifera","AD",27,"3",4,7,407.3839807,1
"F4_AD27",2010,"James Tan","Acropora cf. digitifera","AD",27,"2",6,6,407.3839807,1
"F4_AD27",2010,"James Tan","Acropora cf. digitifera","AD",27,"1",5,9,407.3839807,1
"F4_AD27",2010,"James Tan","Acropora cf. digitifera","AD",27,"3",2,6,407.3839807,1
"F4_AD27",2010,"James Tan","Acropora cf. digitifera","AD",27,"1",6,6,407.3839807,1
"F4_AD27",2010,"James Tan","Acropora cf. digitifera","AD",27,"3",3,6,407.3839807,1
"F4_AD27",2010,"James Tan","Acropora cf. digitifera","AD",27,"3",5,7,407.3839807,1
"F4_AD27",2010,"James Tan","Acropora cf. digitifera","AD",27,"4",1,8,407.3839807,1
"F4_AD27",2010,"James Tan","Acropora cf. digitifera","AD",27,"3",6,6,407.3839807,1
"F4_AD27",2010,"James Tan","Acropora cf. digitifera","AD",27,"2",4,7,407.3839807,1
"F4_AD27",2010,"James Tan","Acropora cf. digitifera","AD",27,"1",3,8,407.3839807,1
"F4_AD27",2010,"James Tan","Acropora cf. digitifera","AD",27,"2",3,9,407.3839807,1
"F4_AD27",2010,"James Tan","Acropora cf. digitifera","AD",27,"2",2,7,407.3839807,1
"F4_AD27",2010,"James Tan","Acropora cf. digitifera","AD",27,"2",5,7,407.3839807,1
"F4_AD27",2010,"James Tan","Acropora cf. digitifera","AD",27,"3",1,5,407.3839807,1
"F4_AD27",2010,"James Tan","Acropora cf. digitifera","AD",27,"1",1,7,407.3839807,1
"F4_AD27",2010,"James Tan","Acropora cf. digitifera","AD",27,"2",1,10,407.3839807,1
"F4_AD28",2010,"James Tan","Acropora cf. digitifera","AD",28,"3",3,0,771.2846789,0
"F4_AD28",2010,"James Tan","Acropora cf. digitifera","AD",28,"2",4,0,771.2846789,0
"F4_AD28",2010,"James Tan","Acropora cf. digitifera","AD",28,"2",5,0,771.2846789,0
"F4_AD28",2010,"James Tan","Acropora cf. digitifera","AD",28,"3",6,0,771.2846789,0
"F4_AD28",2010,"James Tan","Acropora cf. digitifera","AD",28,"3",4,0,771.2846789,0
"F4_AD28",2010,"James Tan","Acropora cf. digitifera","AD",28,"3",5,0,771.2846789,0
"F4_AD28",2010,"James Tan","Acropora cf. digitifera","AD",28,"3",1,0,771.2846789,0
"F4_AD28",2010,"James Tan","Acropora cf. digitifera","AD",28,"2",6,0,771.2846789,0
"F4_AD28",2010,"James Tan","Acropora cf. digitifera","AD",28,"1",1,0,771.2846789,0
"F4_AD28",2010,"James Tan","Acropora cf. digitifera","AD",28,"3",2,0,771.2846789,0
"F4_AD28",2010,"James Tan","Acropora cf. digitifera","AD",28,"2",2,0,771.2846789,0
"F4_AD28",2010,"James Tan","Acropora cf. digitifera","AD",28,"2",3,0,771.2846789,0
"F4_AD28",2010,"James Tan","Acropora cf. digitifera","AD",28,"1",6,0,771.2846789,0
